8.28988,-3.80107,1.1416,12.0284,-3.91079,0.10793,-2.66544,3.25989,0.929385,8.70511,6.3139,0.389693
8.34302,-3.78842,1.14331,12.0444,-3.90516,0.110005,-2.56592,3.24032,0.938328,8.72819,6.30102,0.394989
8.39853,-3.77505,1.14478,12.0604,-3.89949,0.112095,-2.46694,3.22096,0.947154,8.75123,6.28805,0.400314
8.45638,-3.76097,1.146,12.0763,-3.89378,0.114198,-2.36851,3.20184,0.955859,8.77422,6.27501,0.405665
8.5165,-3.7462,1.14697,12.0921,-3.88802,0.116316,-2.27064,3.18294,0.964438,8.79718,6.26188,0.411043
8.57885,-3.73076,1.14771,12.1079,-3.88223,0.118448,-2.17336,3.1643,0.972887,8.8201,6.24869,0.416446
8.64337,-3.71467,1.14822,12.1237,-3.87639,0.120594,-2.07669,3.1459,0.981201,8.84299,6.23541,0.421875
8.71,-3.69793,1.1485,12.1394,-3.87052,0.122754,-1.98063,3.12777,0.989377,8.86584,6.22207,0.427328
8.7787,-3.68057,1.14856,12.1551,-3.8646,0.124927,-1.88521,3.1099,0.997409,8.88867,6.20865,0.432804
8.84941,-3.6626,1.1484,12.1707,-3.85865,0.127114,-1.79045,3.09232,1.00529,8.91147,6.19516,0.438305
8.92208,-3.64404,1.14803,12.1863,-3.85265,0.129314,-1.69635,3.07502,1.01303,8.93425,6.1816,0.443828
8.99665,-3.6249,1.14745,12.2019,-3.84662,0.131527,-1.60294,3.05803,1.0206,8.95701,6.16797,0.449373
9.07308,-3.6052,1.14667,12.2174,-3.84055,0.133753,-1.51023,3.04134,1.02802,8.97975,6.15428,0.454939
9.1513,-3.58496,1.1457,12.2329,-3.83444,0.135992,-1.41825,3.02496,1.03527,9.00247,6.14051,0.460527
9.23127,-3.56418,1.14453,12.2483,-3.8283,0.138244,-1.327,3.00891,1.04235,9.02518,6.12669,0.466134
9.31293,-3.5429,1.14318,12.2638,-3.82211,0.140508,-1.2365,2.99319,1.04925,9.04787,6.1128,0.471762
9.39623,-3.52112,1.14164,12.2792,-3.81589,0.142785,-1.14678,2.97781,1.05598,9.07056,6.09884,0.477408
9.48112,-3.49887,1.13993,12.2945,-3.80964,0.145074,-1.05784,2.96278,1.06252,9.09324,6.08482,0.483073
9.56754,-3.47615,1.13804,12.3099,-3.80335,0.147374,-0.969714,2.94812,1.06888,9.11592,6.07075,0.488757
9.65544,-3.45298,1.13599,12.3252,-3.79702,0.149687,-0.882404,2.93382,1.07504,9.13859,6.05661,0.494457
9.74476,-3.42938,1.13378,12.3406,-3.79066,0.152012,-0.795933,2.9199,1.08101,9.16126,6.04242,0.500174
9.83546,-3.40537,1.13141,12.3558,-3.78426,0.154348,-0.710317,2.90636,1.08677,9.18394,6.02816,0.505907
9.92748,-3.38095,1.12889,12.3711,-3.77783,0.156695,-0.625573,2.89322,1.09234,9.20662,6.01386,0.511656
10.0208,-3.35616,1.12622,12.3864,-3.77136,0.159054,-0.541718,2.88049,1.09769,9.22931,5.9995,0.51742
10.1153,-3.331,1.12341,12.4017,-3.76486,0.161424,-0.458769,2.86816,1.10282,9.25201,5.98508,0.523198
10.2109,-3.30549,1.12047,12.4169,-3.75833,0.163804,-0.376743,2.85626,1.10774,9.27472,5.97061,0.52899
10.3077,-3.27964,1.11739,12.4321,-3.75176,0.166196,-0.295656,2.84479,1.11244,9.29745,5.95609,0.534795
10.4055,-3.25348,1.11419,12.4474,-3.74516,0.168598,-0.215526,2.83376,1.11691,9.3202,5.94153,0.540612
10.5043,-3.22701,1.11087,12.4626,-3.73853,0.171011,-0.136369,2.82318,1.12114,9.34296,5.92691,0.546442
10.6041,-3.20026,1.10743,12.4778,-3.73187,0.173434,-0.0582021,2.81305,1.12514,9.36575,5.91224,0.552283
10.7048,-3.17323,1.10388,12.4931,-3.72517,0.175867,0.0189577,2.80339,1.1289,9.38856,5.89753,0.558134
10.8063,-3.14596,1.10022,12.5083,-3.71844,0.17831,0.0950936,2.79421,1.13242,9.41139,5.88278,0.563996
10.9086,-3.11845,1.09646,12.5235,-3.71169,0.180764,0.170189,2.78551,1.13568,9.43426,5.86798,0.569867
11.0116,-3.09071,1.09261,12.5388,-3.7049,0.183226,0.24434,2.77727,1.13872,9.45716,5.85314,0.575747
11.1153,-3.06277,1.08866,12.554,-3.69808,0.185699,0.318327,2.76922,1.14166,9.48009,5.83825,0.581636
11.2196,-3.03464,1.08463,12.5693,-3.69124,0.188181,0.3923,2.76132,1.14456,9.50306,5.82333,0.587532
11.3246,-3.00634,1.08052,12.5846,-3.68436,0.190672,0.466259,2.75357,1.1474,9.52607,5.80837,0.593436
11.43,-2.97788,1.07633,12.5998,-3.67745,0.193172,0.540205,2.74596,1.15018,9.54911,5.79336,0.599346
11.5359,-2.94929,1.07207,12.6151,-3.67052,0.195681,0.614138,2.7385,1.15291,9.57221,5.77833,0.605262
11.6422,-2.92056,1.06774,12.6305,-3.66356,0.198199,0.688057,2.73117,1.15559,9.59535,5.76325,0.611183
11.7489,-2.89173,1.06335,12.6458,-3.65657,0.200726,0.761964,2.72398,1.15821,9.61853,5.74815,0.61711
11.8559,-2.86281,1.05891,12.6612,-3.64955,0.203261,0.835858,2.71693,1.16078,9.64177,5.733,0.62304
11.9632,-2.8338,1.05442,12.6766,-3.6425,0.205804,0.90974,2.71001,1.1633,9.66506,5.71783,0.628974
12.0706,-2.80474,1.04988,12.692,-3.63543,0.208355,0.983609,2.70323,1.16577,9.68841,5.70263,0.634911
12.1782,-2.77564,1.0453,12.7074,-3.62834,0.210915,1.05747,2.69657,1.16818,9.71182,5.6874,0.64085
12.2859,-2.74651,1.04068,12.7229,-3.62121,0.213482,1.13131,2.69005,1.17055,9.73528,5.67213,0.646791
12.3937,-2.71736,1.03604,12.7384,-3.61406,0.216057,1.20514,2.68365,1.17286,9.75881,5.65684,0.652734
12.5014,-2.68822,1.03137,12.7539,-3.60689,0.21864,1.27897,2.67738,1.17513,9.7824,5.64153,0.658676
12.6091,-2.65911,1.02667,12.7695,-3.59969,0.22123,1.35278,2.67123,1.17734,9.80607,5.62619,0.664619
12.7166,-2.63002,1.02197,12.7851,-3.59246,0.223827,1.42657,2.66521,1.17951,9.8298,5.61083,0.670562
12.824,-2.60099,1.01725,12.8007,-3.58522,0.226431,1.50036,2.6593,1.18163,9.8536,5.59544,0.676503
12.9312,-2.57203,1.01252,12.8164,-3.57794,0.229043,1.57414,2.65351,1.18369,9.87748,5.58003,0.682442
13.0381,-2.54316,1.0078,12.8322,-3.57065,0.231661,1.6479,2.64784,1.18571,9.90144,5.56461,0.688379
13.1447,-2.51438,1.00308,12.8479,-3.56333,0.234285,1.72166,2.64228,1.18769,9.92548,5.54916,0.694312
13.2509,-2.48573,0.998367,12.8638,-3.55599,0.236916,1.7954,2.63684,1.18961,9.9496,5.5337,0.700243
13.3566,-2.4572,0.993671,12.8796,-3.54862,0.239553,1.86914,2.6315,1.19149,9.9738,5.51822,0.706169
13.4619,-2.42883,0.988994,12.8956,-3.54124,0.242197,1.94286,2.62628,1.19333,9.99809,5.50272,0.71209
13.5666,-2.40062,0.984343,12.9115,-3.53383,0.244846,2.01657,2.62116,1.19511,10.0225,5.48721,0.718006
13.6707,-2.3726,0.979721,12.9276,-3.5264,0.247502,2.09028,2.61615,1.19686,10.0469,5.47169,0.723916
13.7742,-2.34477,0.975134,12.9437,-3.51895,0.250163,2.16397,2.61124,1.19855,10.0715,5.45615,0.729819
13.877,-2.31716,0.970586,12.9598,-3.51148,0.252829,2.23766,2.60643,1.20021,10.0962,5.44061,0.735715
13.979,-2.28977,0.966084,12.976,-3.504,0.255501,2.31133,2.60173,1.20181,10.1209,5.42505,0.741603
14.0802,-2.26264,0.961631,12.9923,-3.49649,0.258178,2.385,2.59712,1.20338,10.1458,5.40949,0.747483
14.1806,-2.23576,0.957233,13.0086,-3.48896,0.26086,2.45866,2.5926,1.2049,10.1708,5.39392,0.753354
14.28,-2.20917,0.952895,13.0251,-3.48141,0.263547,2.5323,2.58819,1.20638,10.1958,5.37834,0.759215
14.3785,-2.18287,0.948622,13.0415,-3.47384,0.266239,2.60594,2.58386,1.20781,10.221,5.36276,0.765067
14.476,-2.15688,0.944419,13.0581,-3.46626,0.268935,2.67958,2.57962,1.20921,10.2463,5.34718,0.770907
14.5724,-2.13121,0.940291,13.0747,-3.45866,0.271636,2.7532,2.57548,1.21056,10.2717,5.3316,0.776736
