4,4,0.00574079285497251,0.0104517936706543,3.45
4,4,0.0079500208730283,0.0119314193725586,3.45
4,4,0.00556050184406812,0.0128564834594727,7.9
4,4,0.00600750362261748,0.0171451568603516,7.8
4,4,0.00695562890813321,0.0174012184143066,7.9
5,4,0.00483124523327268,0.00855755805969238,2.9
5,4,0.0045718540405405,0.00891637802124023,2.9
5,4,0.00485155070331735,0.00958061218261719,7.1
5,4,0.00631067828393318,0.013070821762085,7.1
5,4,0.00710142193169429,0.0135247707366943,7.25
5,4,0.00579240157686431,0.014613151550293,7.25
5,4,0.00831292518253984,0.016646146774292,2.9
5,4,0.00611170715299146,0.0185058116912842,2.9
10,4,0.00570074149540493,0.0105783939361572,4.55
10,4,0.00584108259366906,0.0111794471740723,5.75
10,4,0.00682619489541575,0.0127532482147217,5.95
10,4,0.00733336773547497,0.0141913890838623,4.55
10,4,0.0090716095531688,0.0172944068908691,5.95
10,4,0.00539633533456823,0.0174281597137451,4.55
10,4,0.007949639921603,0.0256426334381104,5.75
10,4,0.0102329286900195,0.0299532413482666,4.55
15,4,0.00614766902234181,0.0119340419769287,4.15
15,4,0.00660436572851958,0.0133543014526367,5.4
15,4,0.00658589816955199,0.0133845806121826,4.15
15,4,0.00788519887236861,0.0191655158996582,5.55
15,4,0.00908404367941397,0.0207614898681641,5.4
15,4,0.0111111043447472,0.0214991569519043,4.15
15,4,0.00851344559566084,0.023871898651123,4.15
15,4,0.0111123151607342,0.0248324871063232,5.55
20,4,0.00942903304401832,0.0191633701324463,3.95
20,4,0.0103749904451491,0.0212955474853516,3.95
20,4,0.00745401359521426,0.0227189064025879,5.2
20,4,0.010199394936745,0.0227277278900146,5.2
20,4,0.00740773013875454,0.0231399536132812,3.95
20,4,0.00686415690409986,0.0236406326293945,3.95
20,4,0.012451262674599,0.025705099105835,5.35
20,4,0.00984944528508409,0.0320708751678467,5.35
25,4,0.00748475131235625,0.0159621238708496,3.8
25,4,0.00819658879006263,0.0172317028045654,5.05
25,4,0.0080587354145552,0.0172460079193115,3.8
25,4,0.00996760640825544,0.0204131603240967,5.25
25,4,0.0114739505868209,0.0226709842681885,3.8
25,4,0.0115271700490819,0.0253331661224365,5.05
25,4,0.0151151679811024,0.0332555770874023,5.25
25,4,0.010488004276627,0.0334792137145996,3.8
,,,,
1,6,0.00416651715948598,0.0101444721221924,21.85
2,6,0.00423389431843505,0.00760030746459961,5.35
3,6,0.00439901404910617,0.00868606567382813,7.5
4,6,0.00466206743942564,0.0123412609100342,6.7
5,6,0.0049058043162028,0.0100927352905273,6.25
10,6,0.0059390908632523,0.0119228363037109,5.2
15,6,0.00692719000357169,0.0163581371307373,4.95
20,6,0.00766020806299316,0.016432523727417,4.8
25,6,0.00841894259689548,0.0187618732452393,4.7
,,,,
1,10,0.00405018530817474,0.00859570503234863,11.85
2,10,0.00438483634026222,0.0105612277984619,7.65
3,10,0.00466861475759478,0.0140917301177979,6.7
4,10,0.00500892216597146,0.011760950088501,6.15
5,10,0.00528950921276159,0.0135407447814941,5.7
10,10,0.00631809184948603,0.0159537792205811,4.8
15,10,0.00737002266777886,0.0166358947753906,4.5
20,10,0.00819868764211965,0.017937183380127,4.3
25,10,0.00929917430877686,0.0217618942260742,3.75
,,,,
1,12,0.00424401117647361,0.0132300853729248,13.7
2,12,0.00454229710063314,0.010087251663208,8.2
3,12,0.00479802754695786,0.0110151767730713,6.55
4,12,0.00512032467743446,0.0137498378753662,5.8
5,12,0.0055670166089211,0.0154988765716553,5.4
10,12,0.00678593438604604,0.0159022808074951,4.6
15,12,0.00784992395232921,0.0181610584259033,4.35
20,12,0.0089285404806635,0.0190954208374023,4.15
25,12,0.0101833523136296,0.0238630771636963,3.65
,,,,
,,,,
,,,,
K,num_agents,mean_mpc_time,max_mpc_time,consensus_time
