datetime,h,T,t_final,cav,path_following,delays,K,num_agents,trajectory_type,mean_mpc_time,max_mpc_time,consensus_time,du11
2026-03-14_21-51-27,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",25,4,mixed,0.011527170049081934,0.025333166122436523,5.050000000000001,20
2026-03-14_21-51-50,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",25,4,mixed,0.011394658891281278,0.024039506912231445,5.050000000000001,5
2026-03-14_21-52-12,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",25,4,mixed,0.011426608751315882,0.025240421295166016,5.050000000000001,3
2026-03-14_21-52-36,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",25,4,mixed,0.011661627505085256,0.03828835487365723,5.050000000000001,1
2026-03-14_21-54-17,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",1,3,circular,0.003938560183086092,0.012176513671875,26.25,20
2026-03-14_21-55-03,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",1,3,circular,0.003895537664019872,0.011236906051635742,26.25,5
2026-03-14_21-55-49,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",1,3,circular,0.003848919187273298,0.01154184341430664,26.25,3
2026-03-14_21-56-34,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",1,3,circular,0.0037052345275878904,0.009676218032836914,26.25,1
2026-03-14_21-56-59,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",2,3,circular,0.0038901008310772123,0.008430957794189453,14.0,20
2026-03-14_21-57-25,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",2,3,circular,0.003915183317093622,0.012023448944091797,14.0,5
2026-03-14_21-57-50,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",2,3,circular,0.0038275792485191707,0.007830142974853516,14.0,3
2026-03-14_21-58-16,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",2,3,circular,0.0038493485677809944,0.0071299076080322266,14.0,1
2026-03-14_21-58-30,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",3,3,circular,0.003962956156049456,0.008048295974731445,7.0,20
2026-03-14_21-58-44,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",3,3,circular,0.003975212574005127,0.008280515670776367,7.0,5
2026-03-14_21-58-58,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",3,3,circular,0.003965167772202264,0.008235454559326172,7.0,3
2026-03-14_21-59-12,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",3,3,circular,0.004003048510778518,0.011807918548583984,7.0,1
2026-03-14_21-59-23,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",4,3,circular,0.004294370307403357,0.009534835815429688,4.9,20
2026-03-14_21-59-33,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",4,3,circular,0.004244701391985627,0.009044647216796875,4.9,5
2026-03-14_21-59-44,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",4,3,circular,0.004205427202237707,0.009079456329345703,4.9,3
2026-03-14_21-59-56,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",4,3,circular,0.004576276759712064,0.010843753814697266,4.9,1
2026-03-14_22-00-06,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",5,3,circular,0.0049467067869882735,0.009564638137817383,4.2,20
2026-03-14_22-00-16,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",5,3,circular,0.004980004022991847,0.01096200942993164,4.2,5
2026-03-14_22-00-26,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",5,3,circular,0.004762134854755704,0.008959531784057617,4.2,3
2026-03-14_22-00-35,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",5,3,circular,0.004698848913586329,0.010181188583374023,4.2,1
2026-03-14_22-00-49,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",10,3,circular,0.005511919657389323,0.011527061462402344,6.25,20
2026-03-14_22-01-02,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",10,3,circular,0.0056169637044270835,0.011867761611938477,6.25,5
2026-03-14_22-01-16,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",10,3,circular,0.005557304382324219,0.01136469841003418,6.25,3
2026-03-14_22-01-30,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",10,3,circular,0.0056300741831461585,0.0168917179107666,6.25,1
2026-03-14_22-01-43,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",15,3,circular,0.006496613958607549,0.015579462051391602,5.75,20
2026-03-14_22-01-56,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",15,3,circular,0.006398683354474496,0.014384269714355469,5.75,5
2026-03-14_22-02-09,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",15,3,circular,0.006378385986106983,0.013396501541137695,5.75,3
2026-03-14_22-02-22,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",15,3,circular,0.006558277295983356,0.015383720397949219,5.75,1
2026-03-14_22-02-35,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",20,3,circular,0.007283355972983621,0.018157005310058594,5.5,20
2026-03-14_22-02-48,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",20,3,circular,0.007185858668703022,0.017629146575927734,5.5,5
2026-03-14_22-03-01,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",20,3,circular,0.0071867812763560905,0.01958179473876953,5.5,3
2026-03-14_22-03-14,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",20,3,circular,0.007220277641758774,0.01811385154724121,5.5,1
2026-03-14_22-03-27,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",25,3,circular,0.007981919796667366,0.017711877822875977,5.3500000000000005,20
2026-03-14_22-03-40,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",25,3,circular,0.007989804692728869,0.0185086727142334,5.3500000000000005,5
2026-03-14_22-03-53,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",25,3,circular,0.007956573896318953,0.017788171768188477,5.3500000000000005,3
2026-03-14_22-04-06,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",25,3,circular,0.008046921168532327,0.017826080322265625,5.3500000000000005,1
2026-03-14_22-05-24,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",1,4,circular,0.0038811797681062117,0.021282672882080078,26.450000000000003,20
2026-03-14_22-11-53,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",1,4,circular,0.07895622924956122,0.27750444412231445,26.450000000000003,5
2026-03-14_22-32-39,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",1,4,circular,0.004317808016036093,0.01886272430419922,26.450000000000003,20
2026-03-14_22-33-57,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",1,4,circular,0.003918512219066656,0.03924155235290527,26.450000000000003,5
2026-03-14_22-35-13,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",1,4,circular,0.0038845379095672435,0.00746607780456543,26.450000000000003,3
2026-03-14_22-36-30,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",1,4,circular,0.0038855186256884625,0.007146120071411133,26.450000000000003,1
2026-03-14_22-36-59,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",2,4,circular,0.004074965940939414,0.007336139678955078,9.25,20
2026-03-14_22-37-27,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",2,4,circular,0.004068470645595242,0.007620096206665039,9.25,5
2026-03-14_22-37-56,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",2,4,circular,0.0040765375704378696,0.007648468017578125,9.25,3
2026-03-14_22-38-25,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",2,4,circular,0.004071892918767156,0.010433197021484375,9.25,1
2026-03-14_22-38-41,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",3,4,circular,0.004413652901697641,0.012165546417236328,4.95,20
2026-03-14_22-38-58,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",3,4,circular,0.004300165055978178,0.007838249206542969,4.95,5
2026-03-14_22-39-14,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",3,4,circular,0.00426320174727777,0.008193492889404297,4.95,3
2026-03-14_22-39-31,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",3,4,circular,0.004292569377205588,0.008161783218383789,4.95,1
2026-03-14_22-39-56,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",4,4,circular,0.004506437060160515,0.008857011795043945,7.800000000000001,20
2026-03-14_22-40-21,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",4,4,circular,0.004462694892516503,0.008106708526611328,7.800000000000001,5
2026-03-14_22-40-46,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",4,4,circular,0.004551978829579475,0.014088630676269531,7.800000000000001,3
2026-03-14_22-41-11,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",4,4,circular,0.0045247719838069035,0.008768796920776367,7.800000000000001,1
2026-03-14_22-41-34,0.05,600,30,False,False,"[4.5, 6, 0, 3.5, 2.5, 5, 3.5, 6, 2, 4, 5.5, 1, 6, 3.5, 2, 5.5, 3.8, 5.7, 3.3, 0, 4.2, 0.5, 1.2, 3.2, 0, 5.7, 2.5, 6.2, 1.8, 4.3, 5.8, 1.2, 6.5, 3.4, 2.6, 5.6, 0.9, 0, 3.4, 0]",5,4,circular,0.004851550703317347,0.009580612182617188,7.1000000000000005,20
